"station_id";"name";"lat";"lon";"last_reported";"num_bikes_available";"num_docks_available";"LedigeSykler";"LedigDock"
"603";"Frogner plass / Frognerveien 58";59,9225392;10,7045406;2020-03-19 19:08:26;6;12;"Vis ledige sykler";"Vis ledige låser"
"605";"Økernveien / Ensjøveien 38A";59,9167376;10,779916;2020-03-19 19:08:26;0;24;"";"Vis ledige låser"
"606";"Stockfleths gate / Stockfleths gate/ griffenfeldts";59,9339754;10,7521029;2020-03-19 19:08:26;3;15;"Vis ledige sykler";"Vis ledige låser"
"607";"Marcus Thranes gate / Marcus Thranes gate 6";59,9327722562651;10,7585949199235;2020-03-19 19:08:26;1;29;"Vis ledige sykler";"Vis ledige låser"
"608";"Colletts gate / Colletts/Diriks gate";59,9306867986399;10,7462733491492;2020-03-19 19:08:26;1;20;"Vis ledige sykler";"Vis ledige låser"
"609";"Fred Olsens gate";59,9110506;10,7493737;2020-03-19 19:08:26;15;12;"Vis ledige sykler";"Vis ledige låser"
"610";"Sotahjørnet";59,9099822;10,7914482;2020-03-19 19:08:26;1;18;"Vis ledige sykler";"Vis ledige låser"
"611";"Bankplassen";59,908454;10,741869;2020-03-19 19:08:26;14;25;"Vis ledige sykler";"Vis ledige låser"
"612";"Ensjøveien / Ensjøveien 6A";59,9166219588562;10,7833090558197;2020-03-19 19:08:26;0;18;"";"Vis ledige låser"
"613";"Schives gate";59,9209563537027;10,7140556296147;2020-03-19 19:08:26;3;24;"Vis ledige sykler";"Vis ledige låser"
"614";"Sinsen T-bane / Hans Nielsen Hauges gate 50";59,9388630869213;10,7806032503319;2020-03-19 19:08:26;1;23;"Vis ledige sykler";"Vis ledige låser"
"615";"Munkedamsveien / Konserthuset/Munkedamsveien";59,9135227;10,7301061;2020-03-19 19:08:26;2;18;"Vis ledige sykler";"Vis ledige låser"
"616";"Salt / Salt ved Langkaia";59,9069221671983;10,7465302725882;2020-03-19 19:08:26;2;13;"Vis ledige sykler";"Vis ledige låser"
"617";"Bjerregaardsgate Øst / Bjerregaardsgate 68";59,9271677140136;10,7497545601189;2020-03-19 19:08:26;3;18;"Vis ledige sykler";"Vis ledige låser"
"618";"Bak Niels Treschows hus sør / Problemveien P. A. Munchs Hus";59,942472603107;10,723715245369;2020-03-19 19:08:26;0;42;"";"Vis ledige låser"
"619";"Bak Niels Treschows hus nord / Problemveien P. A. Munchs Hus";59,9427802485426;10,722993731144;2020-03-19 19:08:26;1;41;"Vis ledige sykler";"Vis ledige låser"
"620";"Bislettgata";59,9237744093811;10,734712874574;2020-03-19 19:08:26;0;40;"";"Vis ledige låser"
"621";"Torshovdalen øst";59,9328566215876;10,777633472422;2020-03-19 19:08:26;0;27;"";"Vis ledige låser"
"622";"Pilestredet 63";59,9238826;10,7313627;2020-03-19 19:08:26;5;25;"Vis ledige sykler";"Vis ledige låser"
"623";"7 Juni Plassen";59,9150596;10,7312715;2020-03-19 19:08:26;14;6;"Vis ledige sykler";"Vis ledige låser"
"624";"Dælenenggata / Dælenenggata 38";59,9287502718149;10,7675463772982;2020-03-19 19:08:26;0;19;"";"Vis ledige låser"
"625";"Spikersuppa Øst / spikersuppa";59,91336;10,737663;2020-03-19 19:08:26;5;37;"Vis ledige sykler";"Vis ledige låser"
"626";"Drammensveien / Drammensveien 119";59,9204038;10,691147;2020-03-19 19:08:26;4;20;"Vis ledige sykler";"Vis ledige låser"
"627";"Skøyen Stasjon";59,9227239810141;10,678625145369;2020-03-19 19:08:26;0;30;"";"Vis ledige låser"
"734";"Nylandsveien";59,9156603;10,7622812;2020-03-19 19:08:26;4;26;"Vis ledige sykler";"Vis ledige låser"
"735";"Oslo Hospital / Oslo Gate 39";59,9032125473258;10,7673442932541;2020-03-19 19:08:26;10;5;"Vis ledige sykler";"Vis ledige låser"
"737";"Munkegata trikkestopp / Oslo gate 1B";59,908255;10,7678;2020-03-19 19:08:26;10;14;"Vis ledige sykler";"Vis ledige låser"
"738";"Lodalen busstopp / Konows gate 45";59,9034528;10,777958;2020-03-19 19:08:26;0;12;"";"Vis ledige låser"
"739";"Hammersborg Torg / Møllergata 39";59,9165205383977;10,7492022331352;2020-03-19 19:08:26;1;19;"Vis ledige sykler";"Vis ledige låser"
"742";"Hasle";59,924342;10,79285;2020-03-19 19:08:26;10;20;"Vis ledige sykler";"Vis ledige låser"
"744";"Hallénparken / Johan Sverdrups Plass";59,9315302;10,762169;2020-03-19 19:08:26;2;7;"Vis ledige sykler";"Vis ledige låser"
"746";"Bygdøy allé";59,919001;10,692321;2020-03-19 19:08:26;0;12;"";"Vis ledige låser"
"748";"Hydroparken";59,914145;10,715505;2020-03-19 19:08:26;3;27;"Vis ledige sykler";"Vis ledige låser"
"787";"Kirkegata 15";59,9101561505551;10,7434569715117;2020-03-19 19:08:26;9;2;"Vis ledige sykler";"Vis ledige låser"
"970";"Enerhaugen / Sørligata 2";59,9132024256382;10,7675793864079;2020-03-19 19:08:26;0;25;"";"Vis ledige låser"
